-9.305309231205854958e-01,2.914994826484714752e-01,-9.806685809254999109e-01,-5.241661998139865997e-01,2.026214742521671441e-01,-8.366944598610641382e-02,5.635452934416415038e-01,-4.487515575700410930e-01,-2.015910480671546934e-01,-6.972326759296462173e-01,-1.147980604822273376e+00,-7.878226409228089588e-01
-4.709065672414237125e-01,-1.554186430828458088e-01,4.571443576472635217e-01,2.526588902451241125e+00,-3.499752963172103604e-01,1.075920895847071040e-01,1.688677078812270027e+00,5.582744625310315234e-01,2.519584194736874672e-01,8.371073234933449347e-01,7.229363170661091964e-02,-7.878226409228089588e-01
-1.562514412454433455e+00,4.870261626559230228e-01,-1.391472277660575241e+00,-6.660617859658576334e-01,3.259169869235910288e-02,1.196132179930034858e-02,3.810914904085666577e-01,-1.296773469234120846e+00,1.742192384250734083e+00,-8.152588297314148358e-01,-4.909098620759504428e-01,-7.878226409228089588e-01
-2.985474337867380923e-01,4.590937797977156509e-01,9.769112300407259419e-02,-6.660617859658576334e-01,5.639347473167605207e-01,-6.574540526985469535e-01,-5.311775247568079061e-01,3.462689846149821782e-01,-3.311766102216806007e-01,5.322101167960550328e+00,-1.241847853786033351e+00,-7.878226409228089588e-01
3.334360555471099219e-01,5.149585455141304502e-01,-4.671639600066558873e-01,8.947896617047238488e-01,1.881665507905276646e+00,3.454668962073943916e+00,2.996262667215973785e+00,9.822854183630713720e-01,-9.791044209943072785e-01,1.309211938700418854e+00,-1.147980604822273376e+00,-7.878226409228089588e-01
3.334360555471099219e-01,5.149585455141304502e-01,-4.158134979147714572e-01,9.657374547806594212e-01,1.754143176235420043e+00,3.359038194288536783e+00,3.087489568732511014e+00,9.822854183630713720e-01,-9.143116399170457820e-01,1.604277323204840622e+00,-1.147980604822273376e+00,-7.878226409228089588e-01
1.036238776075287388e-01,-1.384443488843968728e+00,1.484153599484952180e+00,-5.241661998139865997e-01,9.635286452728704376e-02,1.828945909722028862e+00,1.719086045984449251e+00,8.126213721999403505e-02,-7.200548591262875830e-02,5.420419389889233885e-01,7.229363170661091964e-02,1.689519350887558113e+00
-1.261883003320524443e-01,1.797699512156425983e-01,4.634066091218841388e-02,-5.951139928899221720e-01,5.962380121340680184e+00,1.196132179930034858e-02,2.898645888920292069e-01,2.826076774099640573e-02,-1.303068326380623532e+00,3.669735014735790113e+00,-1.054113355858511847e+00,-7.878226409228089588e-01
-5.283596117263187342e-01,3.473642483648862189e-01,-9.806685809254999109e-01,1.320476420160337394e+00,-3.116946714256943127e-02,-9.443463560547672442e-01,-5.311775247568079061e-01,3.462689846149821782e-01,4.463367627054748987e-01,-9.332849835331835653e-01,-1.335715102749793326e+00,-2.026493636827992439e+00
-2.410943893018425155e-01,-1.160984425978310197e+00,1.227401289025529918e+00,-5.241661998139865997e-01,5.388529628826326245e+00,1.075920895847071040e-01,2.898645888920292069e-01,8.126213721999403505e-02,-1.756617793921462889e+00,2.489473476718104816e+00,-1.147980604822273376e+00,4.508483549823745218e-01
3.334360555471099219e-01,-1.719632083142457191e+00,1.073349902749876517e+00,-5.241661998139865997e-01,-2.224529646473538680e-01,1.255161303009588281e+00,4.115004575807457710e-01,2.826076774099640573e-02,5.111295437827393373e-01,-7.562457528305305265e-01,-9.602461068947518719e-01,4.508483549823745218e-01
-4.134535227565286353e-01,-7.699310659634073239e-01,2.003920471878415099e-01,-1.694272344343090708e-01,-1.161843549224737537e-01,6.813766962971476993e-01,7.459990964747164055e-01,7.702799404470219713e-01,1.353435697787156444e+00,-4.808883001991928752e-02,-6.786443600034720580e-01,-7.878226409228089588e-01
-2.410943893018425155e-01,-5.464720030977486820e-01,-3.131125737310026524e-01,-6.660617859658576334e-01,3.939049717569518827e-01,-5.618232849131402640e-01,-2.879057873793746669e-01,-7.774197121699884250e-02,-9.143116399170457820e-01,1.486251169403072003e+00,-8.663788579309918969e-01,-7.878226409228089588e-01
1.036238776075287388e-01,-2.112834087992605525e-01,-8.266171946498468426e-01,-1.694272344343090708e-01,-7.367691103252130280e-02,-6.574540526985469535e-01,6.243632277859998414e-01,2.826076774099640573e-02,-9.143116399170457820e-01,-7.562457528305305265e-01,-9.602461068947518719e-01,-7.878226409228089588e-01
-8.156248341507948973e-01,-7.140663002469925802e-01,-6.725658083741934412e-01,-9.847944135837348456e-02,-5.242318908754521611e-02,4.901151607263341536e-01,-1.966788858628372161e-01,2.826076774099640573e-02,7.703006680917912075e-01,-1.661149838216879338e-01,-6.786443600034720580e-01,4.508483549823745218e-01
-1.160343101060166804e+00,-7.699310659634073239e-01,-5.698648841904246920e-01,-8.079573721177287782e-01,-1.586917988124256218e-01,-4.661925171277334634e-01,-7.136313277898828078e-01,-6.607570354860315964e-01,1.871656383964230841e-01,-5.792065221278775988e-01,-1.054113355858511847e+00,-7.878226409228089588e-01
-4.134535227565286353e-01,-6.582015345305781695e-01,-1.590611874553494176e-01,-5.241661998139865997e-01,-1.586917988124256218e-01,-1.135607891625580734e+00,-1.078538933856032500e+00,-2.897474491330481738e-01,-2.015910480671546934e-01,-4.021672914252252262e-01,-8.663788579309918969e-01,-7.878226409228089588e-01
-2.410943893018425155e-01,-5.464720030977486820e-01,-3.131125737310026524e-01,-6.660617859658576334e-01,3.939049717569518827e-01,-5.618232849131402640e-01,-2.879057873793746669e-01,-7.774197121699884250e-02,-9.143116399170457820e-01,1.486251169403072003e+00,-8.663788579309918969e-01,-7.878226409228089588e-01
-7.007187451810048540e-01,1.017741436961862478e+00,-1.391472277660575241e+00,-4.532184067380511383e-01,-1.586917988124256218e-01,-1.793002137715131727e-01,-3.487237217237329490e-01,2.402662456569869265e-01,1.029471792400842967e+00,-6.382195990287619081e-01,-9.602461068947518719e-01,-7.878226409228089588e-01
-2.985474337867380923e-01,6.546204598051672541e-01,-1.391472277660575241e+00,-3.822706136621155659e-01,-1.161843549224737537e-01,-7.530848204839537541e-01,-9.264940979951368227e-01,-1.837447101750529499e-01,4.463367627054748987e-01,-4.021672914252252262e-01,-5.847771110397104177e-01,4.508483549823745218e-01
-9.305309231205854958e-01,8.222147569544114853e-01,-1.032019043017384341e+00,-9.847944135837348456e-02,3.259169869235910288e-02,1.075920895847071040e-01,1.080497735368687096e+00,-5.017529270490387328e-01,2.519584194736874672e-01,-6.972326759296462173e-01,-3.031753641484305484e-01,-7.878226409228089588e-01
-8.156248341507948973e-01,8.780795226708262291e-01,-1.391472277660575241e+00,-2.753164828243788789e-02,3.726512498119757821e-01,5.857459285117408987e-01,-2.879057873793746669e-01,-7.774197121699884250e-02,9.646790113235785835e-01,-5.201934452269939557e-01,1.661608806703708807e-01,4.508483549823745218e-01
-1.128221136226134277e-02,7.104852255215819978e-01,-7.752667325579624125e-01,-1.694272344343090708e-01,-9.493063297749737561e-02,-8.366944598610641382e-02,2.023175717706240828e+00,-7.774197121699884250e-02,-9.143116399170457820e-01,1.092424688096504254e-02,-5.847771110397104177e-01,-7.878226409228089588e-01
-8.156248341507948973e-01,4.311613969395082790e-01,-7.752667325579624125e-01,5.790187383944274124e+00,-3.074678524272581592e-01,2.307099748649062754e+00,1.110906702540866320e+00,1.353295004716054795e+00,8.998862302463170870e-01,-8.152588297314148358e-01,-9.602461068947518719e-01,4.508483549823745218e-01
-1.792326590394014207e+00,-1.160984425978310197e+00,-1.077107253634649736e-01,-5.241661998139865997e-01,3.301438059220239141e-01,-2.749309815569199178e-01,1.074107858589542913e-01,-5.547542965280363170e-01,4.463367627054748987e-01,-6.382195990287619081e-01,-1.147980604822273376e+00,-7.878226409228089588e-01
-2.985474337867380923e-01,6.546204598051672541e-01,-1.391472277660575241e+00,2.100902143995627913e+00,-3.116946714256943127e-02,-1.039977123840174045e+00,-8.656761636507784852e-01,9.822854183630713720e-01,5.759223248600008338e-01,-6.382195990287619081e-01,-7.725116089672320330e-01,4.508483549823745218e-01
-2.985474337867380923e-01,4.032290140813009627e-01,-6.725658083741934412e-01,-9.847944135837348456e-02,-3.116946714256943127e-02,-1.231238659410987424e+00,-9.569030651673159360e-01,3.992703540940386597e-01,7.055078870145267134e-01,-3.431542145243409170e-01,3.538953785978924405e-01,4.508483549823745218e-01
-1.261883003320524443e-01,-8.257958316798220677e-01,4.634066091218841388e-02,-3.113228205861799380e-01,-4.562439060420904191e-01,-2.749309815569199178e-01,-5.007685575846286818e-01,2.826076774099640573e-02,-5.255549534534680323e-01,4.240157851871546590e-01,-6.786443600034720580e-01,1.689519350887558113e+00
-1.505061367969537933e+00,3.364061597051279051e+00,-9.293181188336155918e-01,-7.370095790417932058e-01,1.796650620125371578e+00,-8.487155882693604436e-01,-8.352671964785993719e-01,-1.455777577671054868e+00,1.223850135632630343e+00,-1.051311137334952184e+00,-5.847771110397104177e-01,-2.026493636827992439e+00
-5.858126562112142555e-01,-4.347424716649191945e-01,4.571443576472635217e-01,2.384693316299370203e+00,-2.862141304822817811e-01,-3.705617493423266628e-01,1.232542571229582773e+00,5.582744625310315234e-01,1.223728573191615598e-01,1.014146554195997307e+00,7.229363170661091964e-02,-7.878226409228089588e-01
-5.858126562112142555e-01,-4.347424716649191945e-01,4.571443576472635217e-01,2.384693316299370203e+00,-2.862141304822817811e-01,-3.705617493423266628e-01,1.232542571229582773e+00,5.582744625310315234e-01,1.223728573191615598e-01,1.014146554195997307e+00,7.229363170661091964e-02,-7.878226409228089588e-01
2.759830110622148447e-01,4.590937797977156509e-01,1.490415850959570521e-01,1.853117309453685690e-01,1.133797674738302314e-02,1.075920895847071040e-01,-1.422508282976231442e-02,4.522717235730362439e-01,-3.311766102216806007e-01,-8.742719066322992560e-01,-1.054113355858511847e+00,-2.026493636827992439e+00
-4.709065672414237125e-01,-2.112834087992605525e-01,-3.644630358228869715e-01,4.341614479349770184e-02,5.197246131321541895e+00,-7.530848204839537541e-01,-9.873120323394951603e-01,2.826076774099640573e-02,-6.551405156079939118e-01,1.427238092502187694e+00,7.229363170661091964e-02,4.508483549823745218e-01
-1.261883003320524443e-01,7.384176083797893142e-01,-2.617621116391182223e-01,-2.403750275102443656e-01,-3.924827402071621729e-01,-6.574540526985469535e-01,-7.136313277898828078e-01,2.826076774099640573e-02,-7.200548591262875830e-02,3.197630399528715639e+00,-1.154408662209089748e-01,-7.878226409228089588e-01
-8.730778786356905297e-01,7.942823740962040580e-01,-1.288771353476806381e+00,-5.241661998139865997e-01,-7.963034571617074731e-01,-1.039977123840174045e+00,-1.078538933856032500e+00,-2.897474491330481738e-01,1.094264573478104463e+00,-8.152588297314148358e-01,-8.663788579309918969e-01,-7.878226409228089588e-01
-2.137044857303386003e+00,-4.368911165001633512e-02,-6.212153462823091221e-01,-3.113228205861799380e-01,-7.112885693818030708e-01,-7.530848204839537541e-01,5.635452934416415038e-01,-1.773785794545158279e+00,3.815561378723145936e+00,-5.792065221278775988e-01,2.512842104764378082e+00,-2.026493636827992439e+00
-3.560004782716331140e-01,2.274698665581193158e+00,8.165975922904544770e-01,-2.403750275102443656e-01,5.639347473167605207e-01,5.857459285117408987e-01,2.053584684878420052e+00,1.342635066989916470e-01,-3.959693912989420972e-01,4.240157851871546590e-01,-1.147980604822273376e+00,-7.878226409228089588e-01
2.185299665773188238e-01,-1.328578723127554317e+00,1.278751751117414237e+00,-6.660617859658576334e-01,5.426810253717844201e-01,-3.705617493423266628e-01,-2.879057873793746669e-01,8.126213721999403505e-02,-3.959693912989420972e-01,-4.611803683261095910e-01,-8.663788579309918969e-01,-7.878226409228089588e-01
-1.102890056575271061e+00,-7.140663002469925802e-01,-2.104116495472337367e-01,-6.660617859658576334e-01,-4.562439060420904191e-01,-1.039977123840174045e+00,-1.048129966683853498e+00,-5.017529270490387328e-01,1.871656383964230841e-01,-5.792065221278775988e-01,-1.147980604822273376e+00,-7.878226409228089588e-01
-1.562514412454433455e+00,-1.216849191694724830e+00,5.084948197391480074e-01,-8.079573721177287782e-01,-2.862141304822817811e-01,-3.705617493423266628e-01,1.506223275779195125e+00,-7.137584049650880225e-01,5.758007624189715595e-02,-4.611803683261095910e-01,-1.147980604822273376e+00,-7.878226409228089588e-01
2.759830110622148447e-01,7.384176083797893142e-01,-5.636026327158050880e-02,-5.951139928899221720e-01,-2.862141304822817811e-01,-1.135607891625580734e+00,-7.136313277898828078e-01,1.872648761779892868e-01,-1.043897202071571773e+00,4.830288620880390238e-01,-1.147980604822273376e+00,-7.878226409228089588e-01
-9.879839676054811282e-01,-4.368911165001633512e-02,-1.186070429293037742e+00,-2.403750275102443656e-01,-3.924827402071621729e-01,-7.530848204839537541e-01,-9.569030651673159360e-01,-6.077556660070339012e-01,5.759223248600008338e-01,-1.661149838216879338e-01,-9.602461068947518719e-01,4.508483549823745218e-01
-9.879839676054811282e-01,-1.554186430828458088e-01,-1.186070429293037742e+00,-3.113228205861799380e-01,-4.137364621521382735e-01,-9.443463560547672442e-01,-9.873120323394951603e-01,-6.607570354860315964e-01,5.111295437827393373e-01,-1.071019069208036106e-01,-9.602461068947518719e-01,4.508483549823745218e-01
1.610769220924237743e-01,-8.257958316798220677e-01,4.571443576472635217e-01,3.272073170972397693e-01,-1.374380768674495490e-01,1.350792070794994970e+00,2.205629520739315730e+00,1.342635066989916470e-01,-7.199332966852555193e-01,-5.792065221278775988e-01,-9.602461068947518719e-01,-7.878226409228089588e-01
-4.134535227565286353e-01,-9.955387736643106500e-02,-6.212153462823091221e-01,1.853117309453685690e-01,4.789198595368561739e-01,1.637684374151215261e+00,8.068170308190747431e-01,-6.607570354860315964e-01,-9.143116399170457820e-01,-1.661149838216879338e-01,-2.093081151846706012e-01,4.508483549823745218e-01
-3.560004782716331140e-01,5.149585455141304502e-01,-1.186070429293037742e+00,8.947896617047238488e-01,-7.367691103252130280e-02,8.726382318679611894e-01,-4.463405000194146238e-02,5.582744625310315234e-01,1.871656383964230841e-01,-7.562457528305305265e-01,-8.663788579309918969e-01,-7.878226409228089588e-01
1.080325633850747424e+00,-6.023367688141634257e-01,1.535504061576836055e+00,6.109984894009817813e-01,-3.712290182621861279e-01,-1.135607891625580734e+00,-1.108947901028211724e+00,1.872648761779892868e-01,-1.756617793921462889e+00,-1.661149838216879338e-01,-7.725116089672320330e-01,-7.878226409228089588e-01
-4.709065672414237125e-01,5.708233112305451940e-01,-7.752667325579624125e-01,1.817110971691885624e+00,5.001735814818322190e-01,3.263407426503130093e+00,1.931948816189703377e+00,8.232813099260196665e-01,-3.311766102216806007e-01,6.600680927906920070e-01,-9.602461068947518719e-01,-7.878226409228089588e-01
-2.985474337867380923e-01,3.473642483648862189e-01,-4.671639600066558873e-01,-1.694272344343090708e-01,-2.437066865923299408e-01,1.075920895847071040e-01,2.290466545476708971e-01,3.992703540940386597e-01,7.703006680917912075e-01,-4.021672914252252262e-01,-3.970426131121905233e-01,-7.878226409228089588e-01
-5.858126562112142555e-01,-7.699310659634073239e-01,2.003920471878415099e-01,-9.847944135837348456e-02,-2.862141304822817811e-01,-6.574540526985469535e-01,-1.422508282976231442e-02,-2.897474491330481738e-01,6.407151059372652169e-01,-6.972326759296462173e-01,-9.602461068947518719e-01,4.508483549823745218e-01
2.759830110622148447e-01,-7.140663002469925802e-01,6.625462060148014087e-01,-2.403750275102443656e-01,-1.799455207574016946e-01,2.988536251555206080e-01,1.682287202033125872e-01,6.642772014890268029e-01,8.350934491690527040e-01,-1.071019069208036106e-01,-1.147980604822273376e+00,-7.878226409228089588e-01
-3.560004782716331140e-01,9.060119055290329904e-01,1.124700364841761058e+00,-5.241661998139865997e-01,5.851884692617366213e-01,3.944843929409274086e-01,1.992766750534061604e+00,2.826076774099640573e-02,-6.551405156079939118e-01,3.059896313853860406e-01,-1.054113355858511847e+00,-7.878226409228089588e-01
-4.709065672414237125e-01,-4.368911165001633512e-02,-5.698648841904246920e-01,-4.532184067380511383e-01,-5.242318908754521611e-02,-3.705617493423266628e-01,-3.487237217237329490e-01,2.826076774099640573e-02,4.463367627054748987e-01,-2.251280607225722707e-01,-8.663788579309918969e-01,1.689519350887558113e+00
-7.581717896658999312e-01,1.157403351252899171e+00,-1.134719967201153423e+00,-3.822706136621155659e-01,-1.374380768674495490e-01,-2.749309815569199178e-01,2.290466545476708971e-01,-7.774197121699884250e-02,5.111295437827393373e-01,-5.201934452269939557e-01,-5.847771110397104177e-01,-7.878226409228089588e-01
-6.432657006961093327e-01,1.101538585536484538e+00,-1.134719967201153423e+00,1.497845902850176270e+00,-3.116946714256943127e-02,-1.135607891625580734e+00,-1.078538933856032500e+00,-2.897474491330481738e-01,6.407151059372652169e-01,-1.582428829442910523e+00,4.477626275616524154e-01,-7.878226409228089588e-01
-6.432657006961093327e-01,1.101538585536484538e+00,-1.134719967201153423e+00,1.497845902850176270e+00,-3.116946714256943127e-02,-1.135607891625580734e+00,-1.078538933856032500e+00,-2.897474491330481738e-01,6.407151059372652169e-01,-1.582428829442910523e+00,4.477626275616524154e-01,-7.878226409228089588e-01
-4.709065672414237125e-01,-4.368911165001633512e-02,-8.266171946498468426e-01,-7.370095790417932058e-01,-1.799455207574016946e-01,-4.661925171277334634e-01,-2.270878530350163571e-01,2.826076774099640573e-02,7.055078870145267134e-01,-4.611803683261095910e-01,-7.725116089672320330e-01,-7.878226409228089588e-01
-9.879839676054811282e-01,9.898090541036550505e-01,-1.032019043017384341e+00,-6.660617859658576334e-01,-2.437066865923299408e-01,-9.443463560547672442e-01,-9.569030651673159360e-01,-2.897474491330481738e-01,8.350934491690527040e-01,-4.611803683261095910e-01,2.600281296341308557e-01,-7.878226409228089588e-01
5.632482334866910634e-01,-1.160984425978310197e+00,1.535504061576836055e+00,-3.822706136621155659e-01,-2.862141304822817811e-01,1.063899767438774679e+00,5.635452934416415038e-01,8.126213721999403505e-02,-2.015910480671546934e-01,7.780942465924606255e-01,2.600281296341308557e-01,-7.878226409228089588e-01
-1.836413448169474660e-01,9.898090541036550505e-01,-1.134719967201153423e+00,-4.532184067380511383e-01,-2.862141304822817811e-01,-7.530848204839537541e-01,-8.352671964785993719e-01,-2.897474491330481738e-01,1.871656383964230841e-01,1.722303477006608574e+00,7.229363170661091964e-02,4.508483549823745218e-01
-3.560004782716331140e-01,5.708233112305451940e-01,-9.806685809254999109e-01,-4.532184067380511383e-01,-2.437066865923299408e-01,-8.366944598610641382e-02,-5.919954591011661327e-01,-2.474060173800122012e-02,5.758007624189715595e-02,-6.972326759296462173e-01,-8.663788579309918969e-01,4.508483549823745218e-01
-3.560004782716331140e-01,7.942823740962040580e-01,-2.104116495472337367e-01,-3.113228205861799380e-01,1.133797674738302314e-02,1.075920895847071040e-01,1.506223275779195125e+00,-2.897474491330481738e-01,5.758007624189715595e-02,-1.051311137334952184e+00,-8.663788579309918969e-01,-7.878226409228089588e-01
-3.560004782716331140e-01,9.060119055290329904e-01,-2.617621116391182223e-01,-4.532184067380511383e-01,-7.367691103252130280e-02,2.032228573701138630e-01,1.445405341434836899e+00,-3.427488186120458136e-01,-7.212704835364363090e-03,-1.051311137334952184e+00,-8.663788579309918969e-01,-7.878226409228089588e-01
-1.128221136226134277e-02,8.222147569544114853e-01,-5.636026327158050880e-02,-3.113228205861799380e-01,-7.367691103252130280e-02,-4.661925171277334634e-01,-1.054519843462997652e-01,4.522717235730362439e-01,-7.212704835364363090e-03,-7.562457528305305265e-01,-1.147980604822273376e+00,-2.026493636827992439e+00
7.930604114262712612e-01,-1.160984425978310197e+00,1.381452675301183319e+00,-2.753164828243788789e-02,1.388603084172392033e-01,1.159530535224181369e+00,1.110906702540866320e+00,8.762826794050172508e-01,-2.015910480671546934e-01,9.551334772951129981e-01,-7.725116089672320330e-01,-7.878226409228089588e-01
2.759830110622148447e-01,-6.582015345305781695e-01,1.894957296220027398e+00,-2.403750275102443656e-01,1.176065864722634219e-01,-6.574540526985469535e-01,-1.358609515184789063e-01,9.822854183630713720e-01,1.483021259941682324e+00,1.092424688096504254e-02,7.229363170661091964e-02,-7.878226409228089588e-01
2.759830110622148447e-01,-6.582015345305781695e-01,1.894957296220027398e+00,-2.403750275102443656e-01,1.176065864722634219e-01,-6.574540526985469535e-01,-1.358609515184789063e-01,9.822854183630713720e-01,1.483021259941682324e+00,1.092424688096504254e-02,7.229363170661091964e-02,-7.878226409228089588e-01
-8.730778786356905297e-01,1.436727179834973001e+00,-1.391472277660575241e+00,-9.847944135837348456e-02,3.513975278670000146e-01,-1.793002137715131727e-01,-5.007685575846286818e-01,-7.774197121699884250e-02,1.353435697787156444e+00,-6.382195990287619081e-01,2.600281296341308557e-01,4.508483549823745218e-01
-9.305309231205854958e-01,1.241200499827521453e+00,-7.752667325579624125e-01,-3.822706136621155659e-01,-3.116946714256943127e-02,-3.705617493423266628e-01,1.019679801024328869e+00,-5.017529270490387328e-01,4.463367627054748987e-01,-8.152588297314148358e-01,-3.031753641484305484e-01,-7.878226409228089588e-01
-1.128221136226134277e-02,5.428909283723377666e-01,-3.644630358228869715e-01,-7.370095790417932058e-01,-1.586917988124256218e-01,1.063899767438774679e+00,2.205629520739315730e+00,2.402662456569869265e-01,-9.791044209943072785e-01,2.725525784321642053e+00,-1.241847853786033351e+00,-2.026493636827992439e+00
-1.217796145545061659e+00,-4.347424716649191945e-01,-3.644630358228869715e-01,-6.660617859658576334e-01,-3.924827402071621729e-01,-1.231238659410987424e+00,-9.569030651673159360e-01,-5.017529270490387328e-01,6.407151059372652169e-01,-5.792065221278775988e-01,-1.147980604822273376e+00,-7.878226409228089588e-01
-2.985474337867380923e-01,-5.464720030977486820e-01,2.203060068771333313e+00,-4.532184067380511383e-01,8.002737428058381397e+00,5.857459285117408987e-01,6.243632277859998414e-01,3.462689846149821782e-01,-1.173482764226097652e+00,3.669735014735790113e+00,-9.602461068947518719e-01,-7.878226409228089588e-01
-5.283596117263187342e-01,-1.554186430828458088e-01,1.021999440657991975e+00,-3.822706136621155659e-01,-3.116946714256943127e-02,4.901151607263341536e-01,8.068170308190747431e-01,1.342635066989916470e-01,3.167512005509490192e-01,-5.201934452269939557e-01,-1.241847853786033351e+00,-7.878226409228089588e-01
-5.858126562112142555e-01,7.942823740962040580e-01,-5.636026327158050880e-02,-5.241661998139865997e-01,6.663752945524890947e+00,1.196132179930034858e-02,1.378197530311334462e-01,8.126213721999403505e-02,-9.791044209943072785e-01,2.843551938123409339e+00,-9.602461068947518719e-01,-7.878226409228089588e-01
-1.160343101060166804e+00,-1.272713957411139685e+00,1.073349902749876517e+00,-5.241661998139865997e-01,-3.924827402071621729e-01,2.032228573701138630e-01,4.419094247529249397e-01,-4.487515575700410930e-01,8.350934491690527040e-01,7.190811696915763163e-01,-1.154408662209089748e-01,4.508483549823745218e-01
-8.156248341507948973e-01,1.239051854992278684e-01,-6.212153462823091221e-01,-2.403750275102443656e-01,-2.437066865923299408e-01,2.988536251555206080e-01,-1.966788858628372161e-01,-3.427488186120458136e-01,6.407151059372652169e-01,-4.021672914252252262e-01,-3.031753641484305484e-01,-7.878226409228089588e-01
1.610769220924237743e-01,-2.112834087992605525e-01,4.634066091218841388e-02,-4.532184067380511383e-01,4.789198595368561739e-01,3.944843929409274086e-01,2.722581962666361211e+00,2.402662456569869265e-01,-2.469338385771354005e+00,7.623611167095035057e+00,-4.909098620759504428e-01,4.508483549823745218e-01
-3.560004782716331140e-01,-2.112834087992605525e-01,-5.636026327158050880e-02,-4.532184067380511383e-01,-5.412587938219947103e-01,-6.574540526985469535e-01,-4.703595904124495686e-01,-7.774197121699884250e-02,5.111295437827393373e-01,-1.071019069208036106e-01,-7.725116089672320330e-01,-7.878226409228089588e-01
5.632482334866910634e-01,-7.699310659634073239e-01,8.679480543823389072e-01,-3.113228205861799380e-01,4.151586937019279278e-01,1.733315141936621950e+00,2.388083323772390631e+00,5.582744625310315234e-01,-1.108689983148833269e+00,3.315656553330484257e+00,-8.663788579309918969e-01,-7.878226409228089588e-01
-7.581717896658999312e-01,5.149585455141304502e-01,-9.806685809254999109e-01,-5.241661998139865997e-01,-2.437066865923299408e-01,-7.530848204839537541e-01,-6.832223606177035835e-01,5.582744625310315234e-01,1.094264573478104463e+00,-7.562457528305305265e-01,-1.335715102749793326e+00,-7.878226409228089588e-01
-2.410943893018425155e-01,-4.368911165001633512e-02,-5.636026327158050880e-02,-4.532184067380511383e-01,-1.799455207574016946e-01,2.498361284219876133e+00,2.844217831355077664e+00,-1.837447101750529499e-01,-5.255549534534680323e-01,-6.972326759296462173e-01,-8.663788579309918969e-01,-7.878226409228089588e-01
1.610769220924237743e-01,-2.112834087992605525e-01,4.634066091218841388e-02,-4.532184067380511383e-01,4.789198595368561739e-01,3.944843929409274086e-01,2.722581962666361211e+00,2.402662456569869265e-01,-2.469338385771354005e+00,7.623611167095035057e+00,-4.909098620759504428e-01,4.508483549823745218e-01
